Vatten_ID,EU_CD,Station,Obspoint_ID,Longitude,Latitude,Date,Time,Institution,Depth,DepthMin,DepthMax,Biovol,BiovolGony,NspeciesPhytoplankton,PropCyanobacteria,TrophicPlanktonIndex,PhytoplanktonTrophicIndex
WA58914539,SE660307-149671,Västlandasjön,Västlandasjön,,,2018-07-18,,SLU,1,0.00,2.00,17.898,0,80,0.81534,2.356,1.23
WA70396530,SE660659-149643,Rölen,Rölen,,,2010-08-13,,SLU,1,0.00,2.00,2.958,1.622,74,0.08304,1.33,0.055
WA70396530,SE660659-149643,Rölen,Rölen,,,2014-07-29,,SLU,1,0.00,2.00,3.25,1.389,58,0.09424,2.104,0.265
WA70396530,SE660659-149643,Rölen,Rölen,,,2016-08-01,,SLU,1,0.00,2.00,3.822,1.146,61,0.08983,2.185,0.198
WA70396530,SE660659-149643,Rölen,Rölen,,,2017-08-15,,SLU,1,0.00,2.00,4.326,2.253,75,0.03587,2.303,0.1
WA70396530,SE660659-149643,Rölen,Rölen,,,2018-07-18,,SLU,1,0.00,2.00,8.787,5.737,65,0.10878,1.901,0.069
WA47886198,SE663218-153094,Hällsjön,Hällsjön,,,2010-08-13,,SLU,0.25,0.00,0.50,4.805,1.033,59,0.25325,1.696,0.391
WA47886198,SE663218-153094,Hällsjön,Hällsjön,,,2013-07-15,,SLU,0.5,0.00,1.00,14.505,0,66,0.5785,2.016,0.837
WA47886198,SE663218-153094,Hällsjön,Hällsjön,,,2015-08-05,,SLU,0.5,0.00,1.00,2.207,0.086,64,0.03998,2.036,0.101
WA47886198,SE663218-153094,Hällsjön,Hällsjön,,,2016-08-02,,SLU,0.25,0.00,0.50,9.68,0,71,0.3132,2.152,0.712
WA47886198,SE663218-153094,Hällsjön,Hällsjön,,,2017-08-15,,SLU,0.375,0.00,0.75,19.863,0,53,0.55748,2.188,0.754
WA47886198,SE663218-153094,Hällsjön,Hällsjön,,,2018-07-17,,SLU,0.5,0.00,1.00,13.071,0,85,0.56817,1.943,0.719
WA24635562,SE663912-152882,Fläcksjön,Fläcksjön,,,2010-08-13,,SLU,0.25,0.00,0.50,3.636,0,56,0.3112,2.191,1.079
WA24635562,SE663912-152882,Fläcksjön,Fläcksjön,,,2015-08-04,,SLU,0.5,0.00,1.00,5.761,0.293,41,0.02954,1.02,0.378
WA24635562,SE663912-152882,Fläcksjön,Fläcksjön,,,2016-08-02,,SLU,0.25,0.00,0.50,10.848,0.061,77,0.39419,1.725,0.654
WA24635562,SE663912-152882,Fläcksjön,Fläcksjön,,,2017-08-15,,SLU,0.25,0.00,0.50,6.917,0,63,0.05722,2.358,0.681
WA24635562,SE663912-152882,Fläcksjön,Fläcksjön,,,2018-07-12,,SLU,0.25,0.00,0.50,8.568,0.047,93,0.29409,2.03,0.669
WA87061741,SE664731-151415,Märrsjön,Märrsjön,,,2010-08-13,,SLU,1.5,0.00,3.00,0.639,0,54,0.11911,-1.565,-0.631
WA87061741,SE664731-151415,Märrsjön,Märrsjön,,,2013-07-16,,SLU,2,0.00,4.00,0.4,0,50,0.17369,2.562,-0.486
WA87061741,SE664731-151415,Märrsjön,Märrsjön,,,2014-07-30,,SLU,1,0.00,2.00,0.532,0,55,0.12677,-0.479,-0.531
WA87061741,SE664731-151415,Märrsjön,Märrsjön,,,2015-08-04,,SLU,1,0.00,2.00,0.713,0,51,0.05297,-0.193,-0.413
WA87061741,SE664731-151415,Märrsjön,Märrsjön,,,2017-08-14,,SLU,2,0.00,4.00,1.437,0,54,0.14774,1.284,-0.53
WA87061741,SE664731-151415,Märrsjön,Märrsjön,,,2018-07-17,,SLU,1,0.00,2.00,0.938,0,56,0.06607,0.934,-0.061
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2007-08-02,,SLU,1,0.00,2.00,0.363,0,54,0.21096,-0.58,0.255
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2008-08-06,,SLU,1,0.00,2.00,0.221,0,48,0.2836,1.448,0.334
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2009-08-06,,SLU,1,0.00,2.00,0.24,0,44,0.31444,0.851,0.228
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2011-08-10,,SLU,0,0.00,0.00,1.063,0,46,0.10536,0.968,0.146
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2011-08-10,,SLU,5,0.00,10.00,1.061,0,47,0.09902,0.728,0.146
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2012-08-01,,SLU,5,0.00,10.00,0.309,0,27,0.30462,1.285,0.267
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2013-08-14,,SLU,5,0.00,10.00,4.36,0,37,0.37917,2.198,-0.009
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2014-08-07,,SLU,3,0.00,6.00,0.355,0,22,0.00772,-1.249,0.07
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2015-08-19,,SLU,1,0.00,2.00,0.864,0,59,0.13075,-0.685,-0.042
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2016-08-12,,SLU,1,0.00,2.00,1.505,0,63,0.12148,2.096,0.496
WA66283475,SE633610-145150,111 Örken norra delen,111 Örken norra delen,,,2017-08-15,,SLU,1,0.00,2.00,2.528,0,54,0.17048,1.351,0.499
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2007-08-02,,SLU,1,0.00,2.00,5.649,0.397,44,0.039,1.743,0.135
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2008-08-06,,SLU,1,0.00,2.00,5.34,0.02,52,0.01391,2.006,0.775
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2009-08-06,,SLU,1,0.00,2.00,1.313,0.012,53,0.05325,1.649,0.493
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2010-08-09,,SLU,,,,2.323,0,63,0.06005,1.689,0.488
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2011-08-10,,SLU,0,0.00,0.00,2.704,0.564,50,0.13572,1.792,0.312
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2011-08-10,,SLU,1,0.00,2.00,2.702,0.564,51,0.135,1.73,0.289
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2012-08-01,,SLU,1,0.00,2.00,1.644,0,44,0.04986,1.319,0.632
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2013-08-14,,SLU,1,0.00,2.00,6.381,0,32,0.01471,0.983,0.766
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2014-08-07,,SLU,1.3,0.00,2.60,2.643,0.047,29,0.00134,1.152,0.731
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2015-08-19,,SLU,1,0.00,2.00,5.333,0.086,70,0.01566,-0.848,0.721
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2016-08-09,,SLU,1,0.00,2.00,5.257,0.03,58,0.01158,1.877,0.677
WA66283475,SE632680-145380,113 Örken södra delen,113 Örken södra delen,,,2017-08-15,,SLU,1,0.00,2.00,4.454,0,56,0.06933,1.883,0.715
WA69839683,SE632300-144400,125 Sörabysjön södra delen,125 Sörabysjön södra delen,,,2008-08-08,,SLU,1,0.00,2.00,3.085,0,57,0.01443,1.852,0.735
WA69839683,SE632300-144400,125 Sörabysjön södra delen,125 Sörabysjön södra delen,,,2011-08-12,,SLU,1.5,0.00,3.00,1.561,0.019,41,0.03609,1.483,0.357
WA69839683,SE632300-144400,125 Sörabysjön södra delen,125 Sörabysjön södra delen,,,2014-08-06,,SLU,1.25,0.00,2.50,2.368,0.094,31,0.00307,1.375,0.543
WA76628012,SE631950-144750,305 Innaren,305 Innaren,,,2008-08-06,,SLU,1,0.00,2.00,0.335,0,47,0.06793,-1.806,0.006
WA76628012,SE631950-144750,305 Innaren,305 Innaren,,,2011-08-10,,SLU,0,0.00,0.00,1.131,0.037,43,0.15154,-0.336,-0.127
WA76628012,SE631950-144750,305 Innaren,305 Innaren,,,2014-08-04,,SLU,3.375,0.00,6.75,0.367,0.016,31,0.19528,,0.351
WA76628012,SE631950-144750,305 Innaren,305 Innaren,,,2015-08-19,,SLU,1,0.00,2.00,0.72,0.033,51,0.08135,0.594,0.128
WA76628012,SE631950-144750,305 Innaren,305 Innaren,,,2016-08-12,,SLU,1,0.00,2.00,1.033,0,44,0.04375,1.832,0.484
WA76628012,SE631950-144750,305 Innaren,305 Innaren,,,2017-08-15,,SLU,1,0.00,2.00,1.782,0.357,41,0.02932,1.633,-0.066
WA15074631,SE633900-144300,427 Skärlen,427 Skärlen,,,2008-08-08,,SLU,1,0.00,2.00,0.339,0,41,0.1149,-0.937,-0.333
WA15074631,SE633900-144300,427 Skärlen,427 Skärlen,,,2011-08-10,,SLU,1.5,0.00,3.00,0.622,0,39,0.05865,-0.95,0.067
WA15074631,SE633900-144300,427 Skärlen,427 Skärlen,,,2014-08-07,,SLU,2.625,0.00,5.25,0.25,0,19,0.02924,,-0.188
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2007-06-07,,SLU,1,0.00,2.00,3.656,0,51,0.38551,,0.773
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2007-07-13,,SLU,1,0.00,2.00,6.74,0,56,0.42686,2.129,0.683
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2007-08-03,,SLU,1,0.00,2.00,5.924,0,57,0.36919,2.466,0.803
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2007-09-07,,SLU,1,0.00,2.00,2.495,0,52,0.34684,,0.754
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2008-06-02,,SLU,1,0.00,2.00,2.074,0,48,0.46806,,0.88
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2008-07-09,,SLU,1,0.00,2.00,4.812,0.016,51,0.38593,2.132,0.979
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2008-08-07,,SLU,1,0.00,2.00,5.207,0,60,0.24587,2.255,1.004
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2008-09-08,,SLU,1,0.00,2.00,3.921,0,63,0.48589,,1.067
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2009-06-10,,SLU,0.95,0.00,1.90,5.084,0,65,0.67274,,0.878
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2009-07-15,,SLU,1,0.00,2.00,8.238,0,65,0.5181,2.095,0.886
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2009-08-05,,SLU,1,0.00,2.00,20.065,0,72,0.74786,2.02,0.929
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2009-09-02,,SLU,1,0.00,2.00,15.485,0,52,0.77726,,0.975
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2010-06-16,,SLU,1,0.00,2.00,4.815,0,51,0.13488,,0.805
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2010-07-07,,SLU,1,0.00,2.00,2.455,0,54,0.31334,2.217,0.897
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2010-08-04,,SLU,1,0.00,2.00,6.155,0,73,0.59486,2.419,1.049
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2010-09-08,,SLU,1,0.00,2.00,9.102,0,63,0.59822,,0.94
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2011-06-09,,SLU,0,0.00,0.00,3.2,0,44,0.16969,,0.567
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2011-06-09,,SLU,1,0.00,2.00,3.198,0,45,0.16774,,0.567
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2011-07-06,,SLU,0,0.00,0.00,3.044,0,51,0.26183,2.555,0.963
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2011-07-06,,SLU,1,0.00,2.00,3.044,0,52,0.21849,2.47,0.929
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2011-08-10,,SLU,0,0.00,0.00,6.382,0,62,0.25008,1.997,0.905
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2011-08-10,,SLU,0.7,0.00,1.40,5.182,0,97,0.38458,2.143,0.872
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2011-08-10,,SLU,1,0.00,2.00,6.379,0,63,0.24922,1.996,0.897
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2011-09-08,,SLU,0,0.00,0.00,5.206,0,53,0.1237,,0.777
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2011-09-08,,SLU,1,0.00,2.00,5.201,0,54,0.12172,,0.777
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2012-06-08,,SLU,1,0.00,2.00,2.553,0,35,0.15284,,0.778
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2012-07-05,,SLU,1,0.00,2.00,2.883,0,44,0.26969,1.995,0.691
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2012-08-01,,SLU,1,0.00,2.00,10.18,0,40,0.13938,2.022,0.713
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2012-09-03,,SLU,1,0.00,2.00,6.615,0,27,0.64604,,0.743
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2013-06-04,,SLU,1,0.00,2.00,4.436,0,33,0.07464,,0.403
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2013-07-03,,SLU,1,0.00,2.00,4.253,0,37,0.07133,1.816,0.138
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2013-08-14,,SLU,1,0.00,2.00,63.174,0,35,0.94014,2.009,0.965
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2013-08-14,,SLU,2.5,0.00,5.00,12.65,0.079,41,0.6975,2.818,1.295
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2013-09-03,,SLU,1,0.00,2.00,7.065,0,36,0.13406,,0.7
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2014-06-04,,SLU,1,0.00,2.00,6.115,0,32,0.05067,,0.878
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2014-07-02,,SLU,0.8,0.00,1.60,2.317,0,46,0.12545,2.208,0.718
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2014-08-07,,SLU,0.25,0.00,0.50,2.927,0,40,0.13768,2.127,0.709
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2014-08-07,,SLU,0.8,0.00,1.60,5.366,0.047,59,0.22897,2.267,0.813
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2014-09-10,,SLU,0.7,0.00,1.40,3.171,0,38,0.17739,,0.716
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2015-06-03,,SLU,1,0.00,2.00,7.318,0,44,0.0309,,0.861
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2015-07-09,,SLU,1,0.00,2.00,5.939,0,55,0.16049,1.582,0.534
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2015-08-20,,SLU,1,0.00,2.00,4.108,0,69,0.04639,1.019,0.777
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2015-08-20,,SLU,1,0.00,2.00,9.491,0,57,0.2538,2.075,0.655
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2015-09-09,,SLU,1,0.00,2.00,9.407,0,65,0.21409,,0.765
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2016-06-08,,SLU,1,0.00,2.00,3.12,0,39,0.0398,,0.679
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2016-07-13,,SLU,1,0.00,2.00,2.846,0,50,0.12714,1.84,0.628
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2016-08-10,,SLU,1,0.00,2.00,8.636,0,83,0.24013,2.356,0.905
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2016-08-10,,SLU,1,0.00,2.00,5.48,0,74,0.01792,2.707,0.921
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2016-09-05,,SLU,1,0.00,2.00,8.16,0,81,0.47979,,0.764
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2017-06-09,,SLU,1,0.00,2.00,3.027,0,42,0.00229,,0.736
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2017-07-10,,SLU,1,0.00,2.00,2.375,0,44,0.02729,-0.103,0.551
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2017-08-10,,SLU,1,0.00,2.00,1.325,0.005,55,0.06313,-0.293,0.673
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2017-08-14,,SLU,1,0.00,2.00,4.07,0,63,0.15402,1.958,0.729
WA97056577,SE630428-144034,468 Trummen mitt,468 Trummen mitt,,,2017-09-14,,SLU,1,0.00,2.00,4.364,0,58,0.2721,,0.762
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2007-06-07,,SLU,1,0.00,2.00,1.347,0,30,0.252,,0.625
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2007-07-13,,SLU,1,0.00,2.00,12.036,0.007,54,0.85808,2.909,1.396
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2007-08-03,,SLU,1,0.00,2.00,10.429,0,49,0.68949,2.796,1.306
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2007-09-07,,SLU,1,0.00,2.00,3.324,0,52,0.12025,,0.577
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2008-06-02,,SLU,1,0.00,2.00,0.792,0,26,0.00287,,0.201
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2008-07-09,,SLU,1,0.00,2.00,1.362,0,52,0.03242,2.302,0.431
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2008-08-07,,SLU,1,0.00,2.00,3.112,0,52,0.58743,1.936,0.772
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2008-09-08,,SLU,1,0.00,2.00,4.327,0.167,58,0.03337,,0.375
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2009-06-10,,SLU,1,0.00,2.00,2.844,0,38,0.02791,,0.312
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2009-07-15,,SLU,1,0.00,2.00,7.211,0,63,0.43079,2.086,0.765
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2009-08-05,,SLU,1,0.00,2.00,9.662,0,71,0.10146,2.406,0.461
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2009-09-02,,SLU,1,0.00,2.00,11.409,0.006,66,0.648,,1.151
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2010-06-16,,SLU,1,0.00,2.00,6.707,0,31,0.00183,,0.182
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2010-07-07,,SLU,1,0.00,2.00,1.486,0,41,0.07024,2.707,0.58
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2010-08-04,,SLU,1,0.00,2.00,5.109,0.03,70,0.06575,2.147,0.419
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2010-09-08,,SLU,1,0.00,2.00,5.984,0.122,71,0.60128,,0.909
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2011-06-09,,SLU,0,0.00,0.00,3.179,0,42,0.25543,,0.578
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2011-06-09,,SLU,1,0.00,2.00,3.178,0,43,0.25405,,0.579
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2011-07-05,,SLU,0,0.00,0.00,3.888,0,50,0.34851,1.863,0.489
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2011-07-05,,SLU,1,0.00,2.00,3.887,0,51,0.34614,1.863,0.489
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2011-08-10,,SLU,0,0.00,0.00,3.222,0.038,44,0.52266,2.141,0.71
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2011-08-10,,SLU,1,0.00,2.00,3.22,0.038,45,0.50914,2.141,0.701
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2011-09-06,,SLU,0,0.00,0.00,4.948,0,48,0.35428,,0.669
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2011-09-06,,SLU,1,0.00,2.00,4.949,0,49,0.35288,,0.671
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2012-06-08,,SLU,1,0.00,2.00,1.814,0,30,0.0932,,0.314
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2012-07-06,,SLU,1,0.00,2.00,1.456,0,25,0.0598,2.049,0.246
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2012-08-01,,SLU,1,0.00,2.00,4.754,0,32,0.54468,2.378,0.981
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2012-09-03,,SLU,1,0.00,2.00,3.261,0,36,0.50829,,0.605
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2013-06-04,,SLU,1,0.00,2.00,3.697,0,32,0.01128,,0.043
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2013-07-03,,SLU,1,0.00,2.00,2.405,0,37,0.25432,2.215,0.44
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2013-08-14,,SLU,1,0.00,2.00,6.672,0,39,0.5454,2.352,0.778
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2013-09-03,,SLU,1,0.00,2.00,6.061,0,38,0.72341,,1.117
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2014-06-04,,SLU,2.5,0.00,5.00,8.092,0,25,0.08134,,0.512
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2014-07-02,,SLU,1.125,0.00,2.25,7.534,0,42,0.74712,2.89,1.27
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2014-08-05,,SLU,0.9,0.00,1.80,8.566,0,29,0.83304,2.113,1.412
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2014-09-10,,SLU,1,0.00,2.00,6.859,0,38,0.62805,,1.272
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2015-06-03,,SLU,1,0.00,2.00,1.855,0,42,0.12674,,0.222
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2015-07-09,,SLU,1,0.00,2.00,2.954,0,50,0.48358,1.707,0.977
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2015-08-20,,SLU,1,0.00,2.00,7.324,0,67,0.83757,2.254,1.202
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2015-09-10,,SLU,1,0.00,2.00,5.934,0,66,0.57033,,1.215
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2016-06-09,,SLU,1,0.00,2.00,3.073,0,41,0.04532,,0.42
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2016-07-13,,SLU,1,0.00,2.00,4.277,1.383,44,0.13224,1.406,0.279
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2016-08-10,,SLU,1,0.00,2.00,6.444,0.775,51,0.35392,2.825,0.769
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2016-09-05,,SLU,1,0.00,2.00,7.381,0,42,0.5657,,0.89
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2017-06-09,,SLU,1,0.00,2.00,2.429,0,32,0.00924,,-0.299
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2017-07-10,,SLU,1,0.00,2.00,2.483,0,44,0.05876,0.078,-0.321
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2017-08-14,,SLU,1,0.00,2.00,2.389,0.54,50,0.20281,1.996,0.454
WA26248924,SE630500-143950,469 Växjösjön mitt,469 Växjösjön mitt,,,2017-09-14,,SLU,1,0.00,2.00,4.789,0.031,47,0.23982,,0.704
WA36889742,SE641900-144150,Ralången,Ralången,,,2007-08-09,,SLU,2,0.00,4.00,8.186,0.281,29,0.01797,2.34,0.222
WA36889742,SE641900-144150,Ralången,Ralången,,,2008-08-06,,SLU,,,,25.239,0,35,0.74602,2.422,1.168
WA36889742,SE641900-144150,Ralången,Ralången,,,2009-08-05,,SLU,2,0.00,4.00,4.441,0,31,0.18967,2.271,0.845
WA36889742,SE641900-144150,Ralången,Ralången,,,2010-08-16,,SLU,2,0.00,4.00,13.48,0,31,0.11728,2.647,0.547
WA36889742,SE641900-144150,Ralången,Ralången,,,2011-08-09,,SLU,2,0.00,4.00,7.126,0.03,43,0.17387,1.505,0.801
WA36889742,SE641900-144150,Ralången,Ralången,,,2012-08-08,,SLU,2,0.00,4.00,8.229,0,28,0.76597,2.764,1.324
WA36889742,SE641900-144150,Ralången,Ralången,,,2013-08-06,,SLU,2,0.00,4.00,16.735,0,35,0.0226,2.091,0.838
WA36889742,SE641900-144150,Ralången,Ralången,,,2014-08-07,,SLU,17.5,0.00,35.00,3.854,0,41,0.08092,1.621,0.398
WA36889742,SE641900-144150,Ralången,Ralången,,,2015-08-06,,SLU,2,0.00,4.00,4.978,0,43,0.01021,2.052,0.938
WA36889742,SE641900-144150,Ralången,Ralången,,,2016-08-17,,SLU,1,0.00,2.00,9.264,0,48,0.09762,2.084,0.877
WA36889742,SE641900-144150,Ralången,Ralången,,,2017-08-24,,SLU,1,0.00,2.00,3.4,0,57,0.13096,2.294,0.943
WA93739030,SE642960-144842,Säbysjön,Säbysjön,,,2007-08-09,,SLU,2,0.00,4.00,5.458,0.193,32,0.00324,2.165,-0.095
WA93739030,SE642960-144842,Säbysjön,Säbysjön,,,2008-08-07,,SLU,,,,26.858,0.309,38,0.8285,2.622,1.257
WA93739030,SE642960-144842,Säbysjön,Säbysjön,,,2009-08-05,,SLU,2,0.00,4.00,5.695,0,46,0.31666,2.478,0.909
WA93739030,SE642960-144842,Säbysjön,Säbysjön,,,2010-08-12,,SLU,2,0.00,4.00,12.647,0,32,0.18257,2.797,0.534
WA93739030,SE642960-144842,Säbysjön,Säbysjön,,,2011-08-11,,SLU,2,0.00,4.00,6.349,0.006,46,0.26366,1.937,0.568
WA93739030,SE642960-144842,Säbysjön,Säbysjön,,,2012-08-08,,SLU,3,0.00,6.00,9.368,0,39,0.60754,2.492,1.165
